query	target	is_main_isoform	HOG	OMA_group	PAM_distance	Alignment_score
CGD-NeC-020880|V5IR15|Neurospora	NEUCR02237	True	HOG:A0362708	OmaGroup:839015	0.24067271215911668	5038.350677792914
CGD-NeC-020881|V5IR24|Neurospora	NEUCR02341	True	HOG:A0339555	OmaGroup:626282	0.049449734348559204	122.74897405831143
CGD-NeC-020882|V5IR31|Neurospora	NEUCR06055	True	HOG:A0562287	OmaGroup:947727	131.0	395.1608250727877
CGD-NeC-020883|V5IR46|Neurospora	NEUCR01670	True	HOG:A0362718	OmaGroup:996211	100.0	119.78343720780686
CGD-NeC-020884|V5IR65|Neurospora	NEUCR01559	True	HOG:A0370264	OmaGroup:1010317	0.07344795108575518	12007.891992046032
CGD-NeC-020885|V5IRC4|Neurospora	NEUCR02023	True	HOG:A0327898	OmaGroup:239843	17.488954336209076	1457.9372622212395
CGD-NeC-020886|V5IRG8|Neurospora	NEUCR07324	True	HOG:A0369340	OmaGroup:1031484	0	0
CGD-NeC-020887|V5IRH2|Neurospora	NEUCR00749	True	HOG:A0327780	OmaGroup:239495	0.049449734348559204	80.38474275218323
CGD-NeC-020888|V5IRI9|Neurospora	NEUCR03338	True	HOG:A0356946	OmaGroup:827897	105.0	141.2657329235226
CGD-NeC-020889|V5IRK5|Neurospora	NEUCR00217	True	HOG:A0357620	OmaGroup:744030	0.1974781231243028	9538.475217422936
CGD-NeC-020890|V5IRM6|Neurospora	NEUCR01601	True	HOG:A0369165	OmaGroup:808460	0.049449734348559204	23421.07956566708
CGD-NeC-020891|V5IRP4|Neurospora	NEUCR00356	True	HOG:A0563826	OmaGroup:977015	71.0	968.7279049200006
CGD-NeC-020892|V5IRR9|Neurospora	NEUCR07342	True	HOG:A0329116	OmaGroup:196834	0.049449734348559204	4264.580746673513
CGD-NeC-020895|P78714|Neurospora	NEUCR02557	True	HOG:A0341742	OmaGroup:658904	56.0	243.60391552187502
CGD-NeC-020906|A0A0B0EAI3|Neurospora	NEUCR01273	True	HOG:A0358185	OmaGroup:817545	0	0
CGD-NeC-021034|O13360|Neurospora	NEUCR06915	True	HOG:A0329542	OmaGroup:744150	0	0
CGD-NeC-021249|P19970|Neurospora	NEUCR02461	True	HOG:A0362123	OmaGroup:953702	0.049449734348559204	11198.369944074657
CGD-NeC-021256|P21334|Neurospora	NEUCR03712	True	HOG:A0570690	OmaGroup:632903	95.0	122.62050548475236
CGD-NeC-021260|P22151|Neurospora	NEUCR06799	True	HOG:A0366294	OmaGroup:939994	0	0
CGD-NeC-021330|P36981|Neurospora	NEUCR06085	True	HOG:A0341763	OmaGroup:744258	0.049449734348559204	90.04079061653465
CGD-NeC-021413|P54118|Neurospora	NEUCR05048	True	HOG:A0328935	OmaGroup:195686	0.049449734348559204	84.94417833164334
CGD-NeC-021495|Q01301|Neurospora	NEUCR02709	True	n/a	n/a	0.049449734348559204	97.13053415995091
CGD-NeC-021497|Q01358|Neurospora	NEUCR01332	True	HOG:A0584152	OmaGroup:643293	0.049449734348559204	2630.994786453899
CGD-NeC-021498|Q01371|Neurospora	NEUCR02557	True	HOG:A0341742	OmaGroup:658904	0.06876124499352183	13093.083025911357
CGD-NeC-021511|Q04571|Neurospora	NEUCR06626	True	HOG:A0329073	OmaGroup:201832	0	0
CGD-NeC-021555|Q1K5Y8|Neurospora	NEUCR02809	True	HOG:A0356303	OmaGroup:575833	0.049449734348559204	2145.269774159882
CGD-NeC-021556|Q1K679|Neurospora	NEUCR01797	True	HOG:A0584245	OmaGroup:991597	0	0
CGD-NeC-021557|Q1K904|Neurospora	NEUCR00265	True	HOG:A0559401	OmaGroup:959776	0	0
CGD-NeC-021558|Q1K9D1|Neurospora	NEUCR05699	True	HOG:A0579065	OmaGroup:940847	0.2686293378761803	4734.142982996069
CGD-NeC-021734|Q7RY53|Neurospora	NEUCR03922	True	HOG:A0562244	OmaGroup:950785	0.049449734348559204	3757.886307520326
CGD-NeC-021735|Q7S130|Neurospora	NEUCR05487	True	HOG:A0369679	OmaGroup:739604	0	0
CGD-NeC-021736|Q7S3U4|Neurospora	NEUCR04762	True	HOG:A0562244	OmaGroup:950754	0	0
CGD-NeC-021737|Q7S687|Neurospora	NEUCR05996	True	HOG:A0562576	OmaGroup:939972	0	0
CGD-NeC-021907|Q92254|Neurospora	NEUCR00810	True	HOG:A0786218	OmaGroup:688756	0	0
CGD-NeC-021955|Q9C168|Neurospora	NEUCR05344	True	HOG:A0572970	OmaGroup:723476	0.049449734348559204	9333.34918845538
CGD-NeC-021956|Q9C3Y6|Neurospora	NEUCR02809	True	HOG:A0356303	OmaGroup:575833	0.049449734348559204	2145.269774159882
CGD-NeC-022191|V5IR58|Neurospora	NEUCR01703	True	HOG:A0362907	OmaGroup:975897	0.049449734348559204	80.2497318261303
