#queryIndex	queryItem	stringId	identity	bitscore	preferredName	annotation
837	CGD-NeC-020603|Q7SEG1|Neurospora	367110.Q7SEG1	100.0	1317.0	Q7SEG1	NAD+ kinase Utr1
838	CGD-NeC-020604|Q7SEH2|Neurospora	367110.Q7SEH2	100.0	1253.4	Q7SEH2	3-phytase A; Belongs to the histidine acid phosphatase family. 
839	CGD-NeC-020605|Q7SEH3|Neurospora	367110.Q7SEH3	100.0	999.6	Q7SEH3	Cellulase domain-containing protein; Belongs to the glycosyl hydrolase 5 (cellulase A) family. 
840	CGD-NeC-020606|Q7SEH4|Neurospora	367110.Q7SEH4	100.0	1138.3	Q7SEH4	G_PROTEIN_RECEP_F2_4 domain-containing protein
841	CGD-NeC-020607|Q7SEI6|Neurospora	367110.Q7SEI6	100.0	1323.5	fld	ADA-7
842	CGD-NeC-020608|Q7SEI7|Neurospora	367110.Q7SEI7	100.0	850.9	xan-1	Alpha-ketoglutarate-dependent xanthine dioxygenase xan-1; Alpha-ketoglutarate-dependent xanthine dioxygenase is a non- heme mononuclear Fe(2+) enzyme that decarboxylates alpha-ketoglutarate to succinate and CO(2) while hydroxylating xanthine to generate uric acid . Allows xanthine utilization as a nitrogen source ; Belongs to the TfdA dioxygenase family.
843	CGD-NeC-020609|Q7SEI9|Neurospora	367110.Q7SEI9	100.0	1008.4	Q7SEI9	Uncharacterized protein
844	CGD-NeC-020610|Q7SEJ1|Neurospora	367110.Q7SEJ1	100.0	179.5	Q7SEJ1	Uncharacterized protein
845	CGD-NeC-020611|Q7SEK4|Neurospora	367110.Q7SEK4	100.0	1001.5	Q7SEK4	Eukaryotic translation initiation factor 2 gamma subunit
846	CGD-NeC-020612|Q7SEK9|Neurospora	367110.Q7SEK9	100.0	328.2	Q7SEK9	Mitochondrial 60S ribosomal protein L25
847	CGD-NeC-020613|Q7SEL3|Neurospora	367110.Q7SEL3	100.0	524.2	Q7SEL3	Uncharacterized protein
848	CGD-NeC-020614|Q7SEM6|Neurospora	367110.Q7SEM6	100.0	824.7	Q7SEM6	Uncharacterized protein
849	CGD-NeC-020615|Q7SEP6|Neurospora	367110.Q7SEP6	100.0	458.0	Q7SEP6	Uncharacterized protein
850	CGD-NeC-020616|Q7SEQ5|Neurospora	367110.Q7SEQ5	100.0	689.1	Q7SEQ5	SURF1-like protein; Probably involved in the biogenesis of the COX complex. ; Belongs to the SURF1 family. 
851	CGD-NeC-020617|Q7SER5|Neurospora	367110.Q7SER5	100.0	1278.8	Q7SER5	WD repeat containing protein 23
852	CGD-NeC-020618|Q7SES1|Neurospora	367110.Q7SES1	100.0	218.8	Q7SES1	Uncharacterized protein
853	CGD-NeC-020619|Q7SES6|Neurospora	367110.Q7SES6	100.0	630.6	tca-17	L-lactate dehydrogenase; Belongs to the LDH/MDH superfamily. 
854	CGD-NeC-020620|Q7SET0|Neurospora	367110.Q7SET0	100.0	334.0	ncw-5	Non-anchored cell wall protein 5
855	CGD-NeC-020621|Q7SET9|Neurospora	367110.Q7SET9	100.0	581.3	Q7SET9	Uncharacterized protein
856	CGD-NeC-020622|Q7SEU4|Neurospora	367110.Q7SEU4	100.0	463.4	lyz	Lysozyme
857	CGD-NeC-020623|Q7SEU9|Neurospora	367110.Q7SEU9	100.0	251.1	Q7SEU9	Uncharacterized protein
858	CGD-NeC-020624|Q7SEZ7|Neurospora	367110.Q7SEZ7	100.0	1176.8	Q7SEZ7	Ribosome assembly protein Noc2
859	CGD-NeC-020625|Q7SF14|Neurospora	367110.Q7SF14	100.0	150.2	Q7SF14	Uncharacterized protein
860	CGD-NeC-020626|Q7SF16|Neurospora	367110.Q7SF16	100.0	268.1	Q7SF16	Eukaryotic translation initiation factor 1A; Belongs to the eIF-1A family. 
861	CGD-NeC-020627|Q7SF32|Neurospora	367110.Q7SF32	100.0	892.1	Q7SF32	Uncharacterized protein
862	CGD-NeC-020628|Q7SF60|Neurospora	367110.Q7SF60	100.0	168.7	Q7SF60	COX assembly mitochondrial protein; Required for mitochondrial cytochrome c oxidase (COX) assembly and respiration; Belongs to the CMC family.
863	CGD-NeC-020629|Q7SF74|Neurospora	367110.Q7SF74	100.0	552.7	Q7SF74	N-acetyltransferase domain-containing protein
864	CGD-NeC-020630|Q7SF85|Neurospora	367110.Q7SF85	100.0	228.4	Q7SF85	Mitochondrial 40S ribosomal protein MRP2
865	CGD-NeC-020631|Q7SFA9|Neurospora	367110.Q7SFA9	100.0	584.7	Q7SFA9	Uncharacterized protein
866	CGD-NeC-020632|Q7SFC1|Neurospora	367110.Q7SFC1	100.0	1102.4	Q7SFC1	RRN9 domain-containing protein
867	CGD-NeC-020633|Q7SFC2|Neurospora	367110.Q7SFC2	100.0	1035.8	nop7	Pescadillo homolog; Component of the NOP7 complex, which is required for maturation of the 25S and 5.8S ribosomal RNAs and formation of the 60S ribosome.
868	CGD-NeC-020634|Q7SFE7|Neurospora	367110.Q7SFE7	100.0	855.9	Q7SFE7	NAD dependent epimerase/dehydratase
869	CGD-NeC-020635|Q7SFF6|Neurospora	367110.Q7SFF6	100.0	1020.4	Q7SFF6	MFS domain-containing protein
870	CGD-NeC-020636|Q7SFG8|Neurospora	367110.Q7SFG8	100.0	842.4	Q7SFG8	Transcriptional regulator
871	CGD-NeC-020637|Q7SFJ9|Neurospora	367110.Q7SFJ9	100.0	277.7	rps-16	40S ribosomal protein S16; Belongs to the universal ribosomal protein uS9 family. 
872	CGD-NeC-020638|Q7SFL2|Neurospora	367110.Q7SFL2	100.0	1826.2	Q7SFL2	Metalloreductase transmembrane component
873	CGD-NeC-020639|Q7SFN5|Neurospora	367110.Q7SFN5	100.0	984.9	prr-5	pH-response regulator protein palI/prr-5; Required for the proteolytic cleavage of the transcription factor pacc-1 in response to alkaline ambient pH; Belongs to the palI/RIM9 family.
874	CGD-NeC-020640|Q7SFP2|Neurospora	367110.Q7SFP2	100.0	555.4	Q7SFP2	Uncharacterized protein
875	CGD-NeC-020641|Q7SFP7|Neurospora	367110.Q7SFP7	100.0	1097.8	Q7SFP7	Uncharacterized protein; Belongs to the cytochrome P450 family. 
876	CGD-NeC-020642|Q7SFS4|Neurospora	367110.Q7SFS4	100.0	201.1	Q7SFS4	Uncharacterized protein
877	CGD-NeC-020643|Q7SFT9|Neurospora	367110.Q7SFT9	100.0	817.4	Q7SFT9	Branched-chain-amino-acid aminotransferase
878	CGD-NeC-020644|Q7SFV3|Neurospora	367110.Q7SFV3	100.0	548.1	Q7SFV3	Methyltransferase
879	CGD-NeC-020645|Q7SFV5|Neurospora	367110.Q7SFV5	100.0	693.0	Q7SFV5	Uncharacterized protein
880	CGD-NeC-020646|Q7SFZ2|Neurospora	367110.Q7SFZ2	100.0	325.9	Q7SFZ2	40S ribosomal protein S11; Belongs to the universal ribosomal protein uS17 family. 
881	CGD-NeC-020647|Q7SFZ6|Neurospora	367110.Q7SFZ6	100.0	1412.5	Q7SFZ6	Glycosyl hydrolase
882	CGD-NeC-020648|Q7SFZ9|Neurospora	367110.Q7SFZ9	100.0	1248.0	Q7SFZ9	C2H2 transcription factor
883	CGD-NeC-020649|Q7SG21|Neurospora	367110.Q7SG21	100.0	387.9	Q7SG21	BAP31 domain-containing protein
884	CGD-NeC-020650|Q7SG24|Neurospora	367110.Q7SG24	100.0	283.1	Q7SG24	Uncharacterized protein
885	CGD-NeC-020651|Q7SG47|Neurospora	367110.Q7SG47	100.0	674.1	Q7SG47	Sphingolipid long chain base-responsive protein LSP1
886	CGD-NeC-020652|Q7SG51|Neurospora	367110.Q7SG51	100.0	565.5	Q7SG51	Uncharacterized protein
887	CGD-NeC-020653|Q7SG70|Neurospora	367110.Q7SG70	100.0	5024.9	Q7SG70	DRIM domain-containing protein
888	CGD-NeC-020654|Q7SG72|Neurospora	367110.Q7SG72	100.0	483.8	Q7SG72	Uncharacterized protein
889	CGD-NeC-020655|Q7SG74|Neurospora	367110.Q7SG74	100.0	691.8	Q7SG74	DnaJ domain-containing protein
890	CGD-NeC-020656|Q7SG83|Neurospora	367110.Q7SG83	100.0	1243.0	Q7SG83	Mitochondrial 2-methylisocitrate lyase
891	CGD-NeC-020657|Q7SG90|Neurospora	367110.Q7SG90	100.0	94.7	tom5	Outer mitochondrial membrane translocase 5
892	CGD-NeC-020658|Q7SG93|Neurospora	367110.Q7SG93	100.0	527.3	Q7SG93	SCP domain-containing protein; Belongs to the CRISP family. 
893	CGD-NeC-020659|Q7SGA9|Neurospora	367110.Q7SGA9	100.0	617.5	Q7SGA9	Uncharacterized protein
894	CGD-NeC-020660|Q7SGC3|Neurospora	367110.Q7SGC3	100.0	884.0	Q7SGC3	Ethanolamine kinase
895	CGD-NeC-020661|Q7SGC9|Neurospora	367110.Q7SGC9	100.0	1460.7	Q7SGC9	HTH La-type RNA-binding domain-containing protein
896	CGD-NeC-020662|Q7SGD7|Neurospora	367110.Q7SGD7	100.0	1410.2	Q7SGD7	Hydrolase
897	CGD-NeC-020663|Q7SGE3|Neurospora	367110.Q7SGE3	100.0	126.3	Q7SGE3	60S acidic ribosomal protein P2; Belongs to the eukaryotic ribosomal protein P1/P2 family. 
898	CGD-NeC-020664|Q7SGG1|Neurospora	367110.Q7SGG1	100.0	283.9	Q7SGG1	Uncharacterized protein
899	CGD-NeC-020665|Q7SGI9|Neurospora	367110.Q7SGI9	100.0	520.8	Q7SGI9	Uncharacterized protein
900	CGD-NeC-020666|Q7SGJ1|Neurospora	367110.Q7SGJ1	100.0	134.8	Q7SGJ1	Uncharacterized protein
901	CGD-NeC-020667|Q7SGL3|Neurospora	367110.Q7SGL3	100.0	470.7	Q7SGL3	NAD(P)H-hydrate epimerase; Catalyzes the epimerization of the S- and R-forms of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration. This is a prerequisite for the S-specific NAD(P)H-hydrate dehydratase to allow the repair of both epimers of NAD(P)HX.
902	CGD-NeC-020668|Q7SGL7|Neurospora	367110.Q7SGL7	100.0	984.9	Q7SGL7	Amino acid transporter
903	CGD-NeC-020669|Q7SGL8|Neurospora	367110.Q7SGL8	100.0	949.5	Q7SGL8	Uncharacterized protein
904	CGD-NeC-020670|Q7SGM3|Neurospora	367110.Q7SGM3	100.0	972.6	Q7SGM3	Cytochrome b5
905	CGD-NeC-020671|Q7SGM6|Neurospora	367110.Q7SGM6	100.0	601.3	Q7SGM6	Short chain dehydrogenase/reductase; Belongs to the short-chain dehydrogenases/reductases (SDR) family.
906	CGD-NeC-020672|Q7SGM9|Neurospora	367110.Q7SGM9	100.0	1963.7	gh3-2	Beta-glucosidase; Belongs to the glycosyl hydrolase 3 family. 
907	CGD-NeC-020673|Q7SGN3|Neurospora	367110.Q7SGN3	100.0	1079.7	Q7SGN3	Uncharacterized protein
908	CGD-NeC-020674|Q7SGP9|Neurospora	367110.Q7SGP9	100.0	1079.7	Q7SGP9	Acyl_transf_3 domain-containing protein
909	CGD-NeC-020675|Q7SGQ7|Neurospora	367110.Q7SGQ7	100.0	2946.0	Q7SGQ7	Uncharacterized protein
910	CGD-NeC-020676|Q7SGR0|Neurospora	367110.Q7SGR0	100.0	556.6	Q7SGR0	Methyltransf_25 domain-containing protein
911	CGD-NeC-020677|Q7SGT0|Neurospora	367110.Q7SGT0	100.0	1307.0	Q7SGT0	Glyco_trans_2-like domain-containing protein
912	CGD-NeC-020678|Q7SGU8|Neurospora	367110.Q7SGU8	100.0	528.9	Q7SGU8	PX domain-containing protein
913	CGD-NeC-020679|Q7SGX6|Neurospora	367110.Q7SGX6	100.0	227.3	Q7SGX6	Uncharacterized protein
914	CGD-NeC-020680|Q7SGX7|Neurospora	367110.Q7SGX7	100.0	115.9	Q7SGX7	Uncharacterized protein
915	CGD-NeC-020681|Q7SGZ3|Neurospora	367110.Q7SGZ3	100.0	1359.7	Q7SGZ3	Phenol 2-monooxygenase
916	CGD-NeC-020682|Q7SGZ4|Neurospora	367110.Q7SGZ4	100.0	1375.9	Q7SGZ4	F-box domain-containing protein
917	CGD-NeC-020683|Q7SGZ5|Neurospora	367110.Q7SGZ5	100.0	1714.9	prr-3	pH-response regulator protein palF/prr-3; Required for the proteolytic cleavage of the transcription factor pacc-1 in response to alkaline ambient pH.
918	CGD-NeC-020684|Q7SH16|Neurospora	367110.Q7SH16	100.0	469.2	csp-1	Conidial separation-1
919	CGD-NeC-020685|Q7SH17|Neurospora	367110.Q7SH17	100.0	931.4	Q7SH17	Probable acetate kinase
920	CGD-NeC-020686|Q7SH45|Neurospora	367110.Q7SH45	100.0	515.0	crf4-3	PWWP domain-containing protein
921	CGD-NeC-020687|Q7SH56|Neurospora	367110.Q7SH56	100.0	437.6	Q7SH56	Uncharacterized protein
922	CGD-NeC-020688|Q7SH61|Neurospora	367110.Q7SH61	100.0	815.5	Q7SH61	Cell wall synthesis protein-Penicillium chrysogenum
923	CGD-NeC-020689|Q7SH74|Neurospora	367110.Q7SH74	100.0	783.1	Q7SH74	Glycosyl hydrolase family 88
924	CGD-NeC-020690|Q7SH77|Neurospora	367110.Q7SH77	100.0	775.0	Q7SH77	Uncharacterized protein
925	CGD-NeC-020691|Q7SH92|Neurospora	367110.Q7SH92	100.0	300.8	snx-3	Sorting nexin-3; Required for retention of late Golgi membrane proteins. Component of the retrieval machinery that functions by direct interaction with the cytosolic tails of certain TGN membrane proteins during the sorting/budding process at the prevacuolar compartment. Binds phosphatidylinositol 3-phosphate (PtdIns(P3)) (By similarity). 
926	CGD-NeC-020692|Q7SHA3|Neurospora	367110.Q7SHA3	100.0	932.9	Q7SHA3	Pigment biosynthesis protein Ayg1
927	CGD-NeC-020693|Q7SHC0|Neurospora	367110.Q7SHC0	100.0	1415.6	Q7SHC0	Uncharacterized protein
928	CGD-NeC-020694|Q7SHD6|Neurospora	367110.Q7SHD6	100.0	891.7	Q7SHD6	Eno3 protein
929	CGD-NeC-020695|Q7SHE5|Neurospora	367110.Q7SHE5	100.0	649.8	Q7SHE5	Short chain dehydrogenase/reductase family protein; Belongs to the short-chain dehydrogenases/reductases (SDR) family.
930	CGD-NeC-020696|Q7SHF3|Neurospora	367110.Q7SHF3	100.0	325.5	Q7SHF3	40S ribosomal protein S8
931	CGD-NeC-020697|Q7SHF4|Neurospora	367110.Q7SHF4	100.0	732.6	Q7SHF4	Uncharacterized protein
932	CGD-NeC-020698|Q7SHF6|Neurospora	367110.Q7SHF6	100.0	412.1	ncw-4	Non-anchored cell wall protein 4
933	CGD-NeC-020699|Q7SHG5|Neurospora	367110.Q7SHG5	100.0	358.2	Q7SHG5	CVNH domain-containing protein
934	CGD-NeC-020700|Q7SHH2|Neurospora	367110.Q7SHH2	100.0	369.4	Q7SHH2	mRNA stability protein; Plays an essential role in initiation of the G0 program by preventing the degradation of specific nutrient-regulated mRNAs via the 5'-3' mRNA decay pathway.
935	CGD-NeC-020701|Q7SHJ8|Neurospora	367110.Q7SHJ8	100.0	1322.4	Q7SHJ8	Malic enzyme
936	CGD-NeC-020702|Q7SHK1|Neurospora	367110.Q7SHK1	100.0	734.6	Q7SHK1	Integral membrane protein
937	CGD-NeC-020703|Q7SHL0|Neurospora	367110.Q7SHL0	100.0	1044.3	Q7SHL0	Flavin-binding monooxygenase
938	CGD-NeC-020704|Q7SHL4|Neurospora	367110.Q7SHL4	100.0	440.7	Q7SHL4	Uncharacterized protein
939	CGD-NeC-020705|Q7SHL6|Neurospora	367110.Q7SHL6	100.0	513.8	Q7SHL6	GST N-terminal domain-containing protein
940	CGD-NeC-020706|Q7SHL7|Neurospora	367110.Q7SHL7	100.0	800.8	Q7SHL7	Voltage-gated potassium channel beta-2 subunit
941	CGD-NeC-020707|Q7SHM4|Neurospora	367110.Q7SHM4	100.0	162.5	Q7SHM4	Uncharacterized protein
942	CGD-NeC-020708|Q7SHT0|Neurospora	367110.Q7SHT0	100.0	771.5	Q7SHT0	DNA-directed RNA polymerase I and III polypeptide
943	CGD-NeC-020709|Q7SHT8|Neurospora	367110.Q7SHT8	100.0	1949.9	Q7SHT8	Zn(2)-C6 fungal-type domain-containing protein
944	CGD-NeC-020710|Q7SHU6|Neurospora	367110.Q7SHU6	100.0	225.7	Q7SHU6	Uncharacterized protein
945	CGD-NeC-020711|Q7SHU9|Neurospora	367110.Q7SHU9	100.0	679.9	Q7SHU9	ATP-dependent (S)-NAD(P)H-hydrate dehydratase; Catalyzes the dehydration of the S-form of NAD(P)HX at the expense of ATP, which is converted to ADP. Together with NAD(P)HX epimerase, which catalyzes the epimerization of the S- and R-forms, the enzyme allows the repair of both epimers of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration. 
946	CGD-NeC-020712|Q7SHV9|Neurospora	367110.Q7SHV9	100.0	808.1	Q7SHV9	Uncharacterized protein
947	CGD-NeC-020713|Q7SHY0|Neurospora	367110.Q7SHY0	100.0	1035.4	Q7SHY0	Serine protease p2; Belongs to the peptidase S8 family. 
948	CGD-NeC-020714|Q7SI02|Neurospora	367110.Q7SI02	100.0	1725.7	Wdr1p	Wdr1p
949	CGD-NeC-020715|Q7SI09|Neurospora	367110.Q7SI09	100.0	738.4	ard-1	L-arabinitol 4-dehydrogenase; Catalyzes the NAD-dependent oxidation of L-arabinitol to L- xylulose in the fungal L-arabinose catabolic pathway. L-arabinose catabolism is important for using plant material as a carbon source. Not active on D-arabinitol, D-sorbitol and D-mannitol. ; Belongs to the zinc-containing alcohol dehydrogenase family.
950	CGD-NeC-020716|Q7SI18|Neurospora	367110.Q7SI18	100.0	267.7	Q7SI18	Ribosomal protein L14
951	CGD-NeC-020717|Q7SI43|Neurospora	367110.Q7SI43	100.0	1324.3	Q7SI43	AMP-binding enzyme
952	CGD-NeC-020718|Q871U2|Neurospora	367110.Q871U2	100.0	1419.1	apg-5	Ubiquitin-like modifier-activating enzyme atg7; E1-like activating enzyme involved in the 2 ubiquitin-like systems required for cytoplasm to vacuole transport (Cvt) and autophagy. Activates atg12 for its conjugation with apg-4/atg5 and apg- 6/atg8 for its conjugation with phosphatidylethanolamine. Both systems are needed for the apg-6/atg8 association to Cvt vesicles and autophagosomes membranes. Autophagy is essential for maintenance of amino acid levels and protein synthesis under nitrogen starvation. Required for selective autophagic degradation of the nucleus (nucleophagy) as well as for m
953	CGD-NeC-020719|Q871V2|Neurospora	367110.Q871V2	100.0	112.5	pmp-1	Plasma membrane proteolipid 3; Plays a role in the regulation of membrane potential. Could mediate a proton leak (By similarity); Belongs to the UPF0057 (PMP3) family.
954	CGD-NeC-020720|Q872S3|Neurospora	367110.Q872S3	100.0	989.9	yos-9	Protein OS-9 homolog; Lectin involved in the quality control of the secretory pathway. As a member of the endoplasmic reticulum-associated degradation lumenal (ERAD-L) surveillance system, targets misfolded endoplasmic reticulum lumenal glycoproteins for degradation (By similarity).
955	CGD-NeC-020721|Q873C7|Neurospora	367110.Q873C7	100.0	916.0	hel-2	RuvB-like helicase 2; DNA helicase which participates in several chromatin remodeling complexes, including the SWR1 and the INO80 complexes. The SWR1 complex mediates the ATP-dependent exchange of histone H2A for the H2A variant H2A.Z leading to transcriptional regulation of selected genes by chromatin remodeling. The INO80 complex remodels chromatin by shifting nucleosomes and is involved in DNA repair. Also involved in pre-rRNA processing (By similarity); Belongs to the RuvB family.
956	CGD-NeC-020722|Q873G4|Neurospora	367110.Q873G4	100.0	246.1	hH2Az	Histone H2A.Z; Variant histone H2A which can replace H2A in some nucleosomes. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling. This variant is enriched at promoters, it may keep them in a repressed state until the appropriate activation sig
957	CGD-NeC-020723|Q8X034|Neurospora	367110.Q8X034	100.0	409.5	rpl-15	60S ribosomal protein L15; Belongs to the eukaryotic ribosomal protein eL15 family. 
958	CGD-NeC-020724|Q8X066|Neurospora	367110.Q8X066	100.0	966.5	nop-58	Nucleolar protein 58; Required for pre-18S rRNA processing. May bind microtubules (By similarity); Belongs to the NOP5/NOP56 family.
959	CGD-NeC-020725|Q8X0F1|Neurospora	367110.Q8X0F1	100.0	605.9	cfd1	Cytosolic Fe-S cluster assembly factor cfd1; Component of the cytosolic iron-sulfur (Fe/S) protein assembly (CIA) machinery. Required for maturation of extramitochondrial Fe-S proteins. The NBP35-CFD1 heterotetramer forms a Fe-S scaffold complex, mediating the de novo assembly of an Fe-S cluster and its transfer to target apoproteins; Belongs to the Mrp/NBP35 ATP-binding proteins family. NUBP2/CFD1 subfamily.
960	CGD-NeC-020726|Q92249|Neurospora	367110.Q92249	100.0	692.2	erp38	Protein disulfide-isomerase erp38
961	CGD-NeC-020727|Q96TL5|Neurospora	367110.Q96TL5	100.0	729.9	hog-1	Mitogen-activated protein kinase hog-1; Mitogen-activated protein kinase involved in a signal transduction pathway that is activated by changes in the osmolarity of the extracellular environment. Controls osmotic regulation of transcription of target genes. Involved in ion flux-mediated turgor regulation; Belongs to the protein kinase superfamily. Ser/Thr protein kinase family. MAP kinase subfamily. HOG1 sub-subfamily. 
962	CGD-NeC-020728|Q96UB1|Neurospora	367110.Q96UB1	100.0	891.3	cbs-1	Trimethyllysine dioxygenase; Converts trimethyllysine (TML) into hydroxytrimethyllysine (HTML); Belongs to the gamma-BBH/TMLD family.
963	CGD-NeC-020729|Q96X45|Neurospora	367110.Q96X45	100.0	1673.3	cot-3	Elongation factor 2; Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post-translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity); Belongs to the TRAFAC class translation factor GTPase superfamily. Classic translation factor GTPase family. EF-G/EF-2 subfa
964	CGD-NeC-020730|Q9C1K6|Neurospora	367110.Q9C1K6	100.0	538.5	pdx-1	Probable pyridoxal 5'-phosphate synthase subunit pdx-1; Catalyzes the formation of pyridoxal 5'-phosphate from ribose 5-phosphate (RBP), glyceraldehyde 3-phosphate (G3P) and ammonia. The ammonia is provided by pdx-2. Can also use ribulose 5-phosphate and dihydroxyacetone phosphate as substrates, resulting from enzyme- catalyzed isomerization of RBP and G3P, respectively. Also plays an indirect role in resistance to singlet oxygen-generating photosensitizers.
965	CGD-NeC-020731|Q9C284|Neurospora	367110.Q9C284	100.0	1577.4	sec23-1	Protein transport protein sec23; Component of the coat protein complex II (COPII) which promotes the formation of transport vesicles from the endoplasmic reticulum (ER). The coat has two main functions, the physical deformation of the endoplasmic reticulum membrane into vesicles and the selection of cargo molecules (By similarity).
966	CGD-NeC-020732|Q9C285|Neurospora	367110.Q9C285	100.0	318.5	rpl-12	60S ribosomal protein L12; Belongs to the universal ribosomal protein uL11 family. 
967	CGD-NeC-020733|Q9C2H9|Neurospora	367110.Q9C2H9	100.0	1255.0	Q9C2H9	Probable methionine--tRNA ligase, mitochondrial; Belongs to the class-I aminoacyl-tRNA synthetase family. 
968	CGD-NeC-020734|Q9HE74|Neurospora	367110.Q9HE74	100.0	290.4	crp-28	40S ribosomal protein S23; Belongs to the universal ribosomal protein uS12 family. 
969	CGD-NeC-020735|Q9P567|Neurospora	367110.Q9P567	100.0	864.0	tca-9	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial; Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of ATP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit.
970	CGD-NeC-020736|Q9P5T3|Neurospora	367110.Q9P5T3	100.0	559.7	rrg9	Required for respiratory growth protein 9, mitochondrial; Required for respiratory activity and maintenance and expression of the mitochondrial genome; Belongs to the RRG9 family.
971	CGD-NeC-020737|Q9P6V8|Neurospora	367110.Q9P6V8	100.0	1210.7	spb1	AdoMet-dependent rRNA methyltransferase spb1; Required for proper assembly of pre-ribosomal particles during the biogenesis of the 60S ribosomal subunit; Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA methyltransferase RlmE family. SPB1 subfamily. 
972	CGD-NeC-020738|Q9P727|Neurospora	367110.Q9P727	100.0	647.5	tca-8	Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial; Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of ATP and thus represents the only step of substrate-level phosphorylation in the TCA. The alpha subunit of the enzyme binds the substrates coenzyme A and phosphate, while succinate binding and nucleotide specificity is provided by the beta subunit.
973	CGD-NeC-020739|Q9UW15|Neurospora	367110.Q9UW15	100.0	1877.1	rnr-1	Ribonucleoside-diphosphate reductase large chain; Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides; Belongs to the ribonucleoside diphosphate reductase large chain family.
974	CGD-NeC-020740|Q9UW81|Neurospora	367110.Q9UW81	100.0	625.9	Nop-1	Opsin-1; Could facilitate a sensory photoresponse. ; Belongs to the archaeal/bacterial/fungal opsin family. 
975	CGD-NeC-020741|Q9UW86|Neurospora	367110.Q9UW86	100.0	651.7	pph-3	Serine/threonine-protein phosphatase PP1; Belongs to the PPP phosphatase family. PP-1 subfamily. 
976	CGD-NeC-020742|Q9Y756|Neurospora	367110.Q9Y756	100.0	249.6	vma-7	V-type proton ATPase subunit F; Subunit of the peripheral V1 complex of vacuolar ATPase essential for assembly or catalytic function. V-ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells (By similarity).
977	CGD-NeC-020743|U9W2M5|Neurospora	367110.U9W2M5	100.0	780.0	U9W2M5	Uncharacterized protein
978	CGD-NeC-020744|U9W2V6|Neurospora	367110.U9W2V6	100.0	1764.2	U9W2V6	Uncharacterized protein
979	CGD-NeC-020745|U9W2Y9|Neurospora	367110.U9W2S4	100.0	307.0	cdc42	Rho-type GTPase
980	CGD-NeC-020746|U9W380|Neurospora	367110.U9W337	100.0	178.7	U9W337	SsDNA binding protein
981	CGD-NeC-020747|U9W3A4|Neurospora	367110.U9W3A4	100.0	445.7	U9W3A4	Uncharacterized protein
982	CGD-NeC-020748|U9W3C2|Neurospora	367110.U9W3H7	99.4	2129.8	U9W3H7	Uncharacterized protein
983	CGD-NeC-020749|U9W3F0|Neurospora	367110.U9WGX9	99.7	775.0	U9WGX9	GTR/RAG family GTPase Gtr2
984	CGD-NeC-020750|U9W3Q0|Neurospora	367110.U9W3Q0	100.0	357.1	U9W3Q0	Uncharacterized protein
985	CGD-NeC-020751|U9W3R3|Neurospora	367110.U9W3R3	100.0	466.1	U9W3R3	Uncharacterized protein
986	CGD-NeC-020752|U9W4M3|Neurospora	367110.U9W4M3	100.0	302.8	U9W4M3	Cell wall biogenesis protein Ecm15
987	CGD-NeC-020753|U9W4M7|Neurospora	367110.U9W851	99.2	1023.5	U9W851	MIZ zinc finger protein
988	CGD-NeC-020754|U9W594|Neurospora	367110.U9W594	100.0	1001.9	U9W594	Uncharacterized protein
989	CGD-NeC-020755|U9W5H2|Neurospora	367110.U9W5H2	100.0	575.9	U9W5H2	Uncharacterized protein
990	CGD-NeC-020756|U9W5I8|Neurospora	367110.U9W5I8	100.0	342.8	U9W5I8	Uncharacterized protein
991	CGD-NeC-020757|U9W846|Neurospora	367110.U9W846	100.0	382.1	U9W846	Uncharacterized protein
992	CGD-NeC-020758|U9W8C3|Neurospora	367110.U9W8C3	100.0	721.5	U9W8C3	Phosphatidyl synthase, variant; Belongs to the CDP-alcohol phosphatidyltransferase class-I family.
